,ElectDist,Reported %,Nicola (Democratic),Jeremy (Democratic),Chris (Republican >:) ),WRITE-IN,AD,ED
3401,76016,0.477495374155004,97.0,2.0,36.0,2.0,76,16
3402,76017,0.4323689567394513,12.0,75.0,36.0,1.0,76,17
3403,76018,0.40169073814461465,2.0,51.0,51.0,2.0,76,18
3404,76019,0.07050711467140625,61.0,45.0,54.0,4.0,76,19
3405,76020,0.9981662871027981,40.0,37.0,36.0,3.0,76,20
3406,76021,0.4227705188113159,87.0,18.0,4.0,3.0,76,21
3407,76022,0.19319088335218737,71.0,44.0,26.0,3.0,76,22
3408,76023,0.9135767472313705,61.0,8.0,4.0,3.0,76,23
3409,76024,0.9589936547814887,60.0,26.0,46.0,3.0,76,24
3410,76025,0.5539523078315716,48.0,77.0,30.0,3.0,76,25
3411,76026,0.3367803289516895,28.0,67.0,36.0,3.0,76,26
3412,76027,0.17178663646736858,88.0,39.0,53.0,0.0,76,27
3413,76028,0.6705821401238263,13.0,75.0,1.0,0.0,76,28
3414,76029,0.9331973922000127,38.0,60.0,51.0,4.0,76,29
3415,76030,0.16352813145029466,80.0,74.0,51.0,4.0,76,30
3416,76031,0.5505359848977066,90.0,5.0,46.0,3.0,76,31
3417,76032,0.47004082396107816,93.0,20.0,25.0,1.0,76,32
3418,76033,0.6214093056854987,86.0,77.0,42.0,3.0,76,33
3419,76034,0.7687538861421903,3.0,47.0,8.0,2.0,76,34
3420,76035,0.5063021374022681,33.0,80.0,12.0,2.0,76,35
3421,76036,0.9610943095541326,49.0,1.0,12.0,3.0,76,36
3422,76037,0.821665962707896,35.0,3.0,14.0,0.0,76,37
3423,76038,0.6859561328961514,70.0,47.0,23.0,2.0,76,38
3424,76039,0.10400002094779026,18.0,65.0,1.0,5.0,76,39
3425,76040,0.49587967326277826,91.0,22.0,2.0,1.0,76,40
3426,76041,0.2279973448408421,62.0,9.0,48.0,1.0,76,41
3427,76042,0.46954284603441065,19.0,2.0,41.0,3.0,76,42
3428,76043,0.7802489685566036,56.0,40.0,39.0,4.0,76,43
3429,76044,0.6584851850279259,53.0,23.0,40.0,1.0,76,44
3430,76045,0.8035968066217456,37.0,6.0,49.0,4.0,76,45
3431,76046,0.4819368983536565,59.0,39.0,59.0,4.0,76,46
3432,76047,0.18962979035188043,94.0,36.0,23.0,4.0,76,47
3433,76048,0.35450646114939155,4.0,68.0,13.0,5.0,76,48
3434,76049,0.15872176632775215,76.0,22.0,57.0,3.0,76,49
3435,76050,0.7060631259415144,37.0,46.0,45.0,4.0,76,50
3436,76051,0.7686208049186742,79.0,46.0,56.0,1.0,76,51
3437,76052,0.5463908085813497,20.0,1.0,54.0,3.0,76,52
3438,76053,0.9858389307044296,11.0,53.0,53.0,4.0,76,53
3439,76054,0.40741567882956087,76.0,8.0,20.0,1.0,76,54
3440,76055,0.13856736856954177,88.0,28.0,41.0,2.0,76,55
3441,76056,0.8400882043485356,89.0,25.0,6.0,4.0,76,56
3442,76057,0.7896817956442823,72.0,26.0,45.0,4.0,76,57
3443,76058,0.999398984005297,19.0,50.0,6.0,3.0,76,58
3444,76059,0.9866857245927475,8.0,16.0,48.0,4.0,76,59
3445,76060,0.10388344938034111,96.0,4.0,35.0,4.0,76,60
3446,76061,0.7805542288797713,18.0,76.0,36.0,3.0,76,61
3447,76062,0.1742768219705163,89.0,80.0,55.0,4.0,76,62
3448,77001,0.5444896151680317,41.0,48.0,54.0,4.0,77,1
3449,77002,0.08395262365399925,89.0,59.0,27.0,5.0,77,2
3450,77003,0.2314993704325108,67.0,9.0,34.0,1.0,77,3
3451,77004,0.9552415954239895,38.0,67.0,12.0,5.0,77,4
3452,77005,0.8263685540970399,54.0,17.0,18.0,1.0,77,5
3453,77006,0.3088599386963785,67.0,43.0,45.0,5.0,77,6
3454,77007,0.4264791069095667,8.0,24.0,47.0,5.0,77,7
3455,77008,0.6537193833708128,35.0,30.0,4.0,4.0,77,8
3456,77009,0.6648918878927654,32.0,11.0,48.0,4.0,77,9
3457,77010,0.45956103490563394,87.0,30.0,32.0,3.0,77,10
3458,77011,0.21292112603406688,13.0,17.0,30.0,4.0,77,11
3459,77012,0.8100795150240692,55.0,1.0,53.0,3.0,77,12
3460,77013,0.7083425221017565,66.0,29.0,50.0,2.0,77,13
3461,77014,0.86331135763523,67.0,73.0,3.0,3.0,77,14
3462,77015,0.22933503853631132,49.0,40.0,30.0,1.0,77,15
3463,77016,0.47064676568262276,100.0,64.0,22.0,2.0,77,16
3464,77017,0.10519279001349768,49.0,51.0,24.0,5.0,77,17
3465,77018,0.25744382891205086,89.0,9.0,53.0,1.0,77,18
3466,77019,0.6780990666740405,47.0,17.0,11.0,5.0,77,19
3467,77020,0.990267599073793,0.0,50.0,4.0,2.0,77,20
3468,77021,0.05892343315334825,75.0,45.0,32.0,2.0,77,21
3469,77022,0.5623664744744085,9.0,11.0,57.0,2.0,77,22
3470,77023,0.3415661662856274,66.0,54.0,17.0,2.0,77,23
3471,77024,0.06816272562053027,72.0,36.0,34.0,5.0,77,24
3472,77025,0.858423510855197,82.0,43.0,16.0,4.0,77,25
3473,77026,0.21154153870406556,17.0,44.0,20.0,2.0,77,26
3474,77027,0.8341068455990128,35.0,45.0,22.0,1.0,77,27
3475,77028,0.3569392331362994,59.0,4.0,37.0,4.0,77,28
3476,77029,0.7676304969863044,91.0,6.0,1.0,3.0,77,29
3477,77030,0.5302092625131652,48.0,23.0,13.0,3.0,77,30
3478,77031,0.4304171106909549,78.0,22.0,46.0,5.0,77,31
3479,77032,0.30969516326241453,22.0,74.0,10.0,3.0,77,32
3480,77033,0.06156977753352333,30.0,5.0,14.0,0.0,77,33
3481,77034,0.8051043061781247,35.0,23.0,37.0,4.0,77,34
3482,77035,0.943351837165712,39.0,62.0,3.0,5.0,77,35
3483,77036,0.2871426030412243,56.0,2.0,36.0,3.0,77,36
3484,77037,0.8998968654322352,63.0,40.0,23.0,2.0,77,37
3485,77038,0.9154464068630092,18.0,62.0,60.0,1.0,77,38
3486,77039,0.3056428317563442,35.0,35.0,22.0,2.0,77,39
3487,77040,0.39851698549081704,19.0,5.0,59.0,3.0,77,40
3488,77041,0.8168636498477126,79.0,67.0,32.0,3.0,77,41
3489,77042,0.4493918916483277,74.0,2.0,44.0,2.0,77,42
3490,77043,0.08186482539192264,76.0,15.0,17.0,2.0,77,43
3491,77044,0.37986925481197187,69.0,77.0,45.0,1.0,77,44
3492,77045,0.7269471373847225,8.0,27.0,42.0,1.0,77,45
3493,77046,0.5233051183799736,98.0,22.0,46.0,2.0,77,46
3494,77047,0.3828026442967366,93.0,58.0,23.0,5.0,77,47
3495,77048,0.15098167474222302,52.0,49.0,53.0,2.0,77,48
3496,77049,0.3529701601344466,42.0,44.0,48.0,3.0,77,49
3497,77050,0.0276058097347599,52.0,42.0,32.0,4.0,77,50
3498,77051,0.9143555581018881,91.0,70.0,42.0,2.0,77,51
3499,77052,0.9814761224935716,10.0,53.0,55.0,5.0,77,52
3500,77053,0.749034107874735,16.0,46.0,36.0,2.0,77,53
3501,78001,0.49061971258469594,19.0,51.0,60.0,2.0,78,1
3502,78002,0.9215459415981992,2.0,0.0,1.0,5.0,78,2
3503,78003,0.1316537888317001,28.0,28.0,26.0,3.0,78,3
3504,78004,0.9810549165565114,37.0,50.0,2.0,4.0,78,4
3505,78005,0.07378364431673112,41.0,70.0,17.0,2.0,78,5
3506,78006,0.6333706483090212,4.0,25.0,43.0,5.0,78,6
3507,78007,0.930564592277682,83.0,28.0,17.0,4.0,78,7
3508,78008,0.3311154311460769,79.0,57.0,28.0,2.0,78,8
3509,78009,0.7964482154769933,36.0,44.0,31.0,2.0,78,9
3510,78010,0.6223257734385463,40.0,28.0,33.0,2.0,78,10
3511,78011,0.11295513504425259,3.0,52.0,32.0,2.0,78,11
3512,78012,0.33633628380723546,39.0,13.0,40.0,2.0,78,12
3513,78013,0.6172105785850258,98.0,65.0,39.0,0.0,78,13
3514,78014,0.766589953260074,37.0,55.0,44.0,3.0,78,14
3515,78015,0.12198278647390226,67.0,76.0,59.0,4.0,78,15
3516,78016,0.15580805181507484,55.0,29.0,1.0,4.0,78,16
3517,78017,0.16626025772334652,24.0,7.0,46.0,0.0,78,17
3518,78018,1.0970989605008086e-05,34.0,70.0,43.0,4.0,78,18
3519,78019,0.5800466860404877,41.0,50.0,40.0,4.0,78,19
3520,78020,0.07365250930000067,4.0,76.0,56.0,3.0,78,20
3521,78021,0.5954492001884244,53.0,61.0,24.0,4.0,78,21
3522,78022,0.7740578803734312,20.0,48.0,47.0,0.0,78,22
3523,78023,0.3275940473858553,43.0,69.0,57.0,3.0,78,23
3524,78024,0.9322900340982804,12.0,3.0,4.0,4.0,78,24
3525,78025,0.41340799120269833,42.0,26.0,28.0,3.0,78,25
3526,78026,0.23066575487298713,37.0,66.0,36.0,2.0,78,26
3527,78027,0.2948135038060745,24.0,76.0,45.0,5.0,78,27
3528,78028,0.4329294072425446,70.0,76.0,17.0,2.0,78,28
3529,78029,0.46176237313562707,28.0,47.0,56.0,2.0,78,29
3530,78030,0.48554059710209174,42.0,51.0,30.0,3.0,78,30
3531,78031,0.7254497953783876,76.0,22.0,58.0,5.0,78,31
3532,78032,0.7496164843686811,8.0,53.0,49.0,3.0,78,32
3533,78033,0.9998932908933513,76.0,50.0,36.0,2.0,78,33
3534,78034,0.9669952233702368,73.0,48.0,60.0,3.0,78,34
3535,78035,0.9849065599144263,75.0,40.0,9.0,4.0,78,35
3536,78036,0.5211187615877492,69.0,67.0,52.0,3.0,78,36
3537,78037,0.891494023412603,17.0,65.0,21.0,4.0,78,37
3538,78038,0.08381321188487911,54.0,38.0,2.0,4.0,78,38
3539,78039,0.2566500645561658,28.0,47.0,19.0,1.0,78,39
3540,78040,0.19003098417849473,47.0,43.0,50.0,4.0,78,40
3541,78041,0.23919347894253007,19.0,57.0,24.0,0.0,78,41
3542,78042,0.9194535011446238,12.0,54.0,6.0,2.0,78,42
3543,78043,0.964093487495151,69.0,18.0,57.0,3.0,78,43
3544,78044,0.7268838048170875,89.0,41.0,29.0,2.0,78,44
3545,78045,0.46006396883578904,98.0,75.0,9.0,2.0,78,45
3546,78046,0.4739157667636109,15.0,5.0,45.0,3.0,78,46
3547,78047,0.8794656190496745,75.0,38.0,5.0,1.0,78,47
3548,78048,0.16112967515623133,89.0,78.0,7.0,5.0,78,48
3549,78049,0.870891446935688,25.0,35.0,26.0,4.0,78,49
3550,79001,0.8927332802725355,13.0,48.0,18.0,1.0,79,1
3551,79002,0.4533177663215352,10.0,10.0,37.0,2.0,79,2
3552,79003,0.6913220315310881,72.0,20.0,56.0,4.0,79,3
3553,79004,0.727441129253764,95.0,45.0,33.0,2.0,79,4
3554,79005,0.5172056533581987,50.0,76.0,3.0,1.0,79,5
3555,79006,0.9754442684446859,54.0,6.0,55.0,4.0,79,6
3556,79007,0.8841624101064585,33.0,63.0,8.0,4.0,79,7
3557,79008,0.935233886204619,37.0,27.0,16.0,5.0,79,8
3558,79009,0.8679082823225454,10.0,61.0,7.0,0.0,79,9
3559,79010,0.1666930909461246,62.0,62.0,47.0,2.0,79,10
3560,79011,0.21733550025684867,61.0,6.0,51.0,0.0,79,11
3561,79012,0.2975489670480328,24.0,11.0,44.0,5.0,79,12
3562,79013,0.7920874355141628,54.0,61.0,56.0,5.0,79,13
3563,79014,0.3640451511820372,8.0,49.0,21.0,0.0,79,14
3564,79015,0.6758258852542541,93.0,73.0,11.0,4.0,79,15
3565,79016,0.6939940432467964,33.0,10.0,44.0,2.0,79,16
3566,79017,0.16666188083730027,93.0,65.0,44.0,0.0,79,17
3567,79018,0.8686454304989082,99.0,36.0,5.0,2.0,79,18
3568,79019,0.21393816832949564,5.0,57.0,54.0,2.0,79,19
3569,79020,0.2543579257830275,26.0,62.0,49.0,3.0,79,20
3570,79021,0.7184389817402397,38.0,41.0,32.0,1.0,79,21
3571,79022,0.2601021566855506,13.0,10.0,48.0,1.0,79,22
3572,79023,0.5207004959617407,28.0,77.0,4.0,1.0,79,23
3573,79024,0.9846301773453403,65.0,28.0,36.0,5.0,79,24
3574,79025,0.09051072189250986,6.0,65.0,54.0,1.0,79,25
3575,79026,0.21847890412659443,12.0,70.0,32.0,3.0,79,26
3576,79027,0.42729458429907896,54.0,42.0,20.0,5.0,79,27
3577,79028,0.8291034376554054,5.0,71.0,25.0,1.0,79,28
3578,79029,0.9266236574251453,70.0,62.0,41.0,0.0,79,29
3579,79030,0.3051059132495344,29.0,17.0,55.0,1.0,79,30
3580,79031,0.08444915591623525,76.0,25.0,16.0,5.0,79,31
3581,79032,0.12095964285206695,36.0,44.0,20.0,1.0,79,32
3582,79033,0.37780231460459557,41.0,36.0,0.0,1.0,79,33
3583,79034,0.25188847976628137,56.0,52.0,15.0,0.0,79,34
3584,79035,0.21383715453760477,58.0,68.0,1.0,4.0,79,35
3585,79036,0.9681050675518714,93.0,75.0,36.0,3.0,79,36
3586,79037,0.6262512659674608,48.0,1.0,17.0,3.0,79,37
3587,79038,0.3751296871996229,67.0,35.0,49.0,1.0,79,38
3588,79039,0.7942058209327164,3.0,8.0,17.0,3.0,79,39
3589,79040,0.5619769072748875,11.0,44.0,9.0,2.0,79,40
3590,79041,0.4948600496525162,37.0,60.0,58.0,2.0,79,41
3591,79042,0.525474145498844,8.0,39.0,39.0,0.0,79,42
3592,79043,0.3510207176478468,5.0,33.0,33.0,3.0,79,43
3593,79044,0.47768989586574795,68.0,77.0,36.0,5.0,79,44
3594,79045,0.29255833938490217,44.0,5.0,3.0,1.0,79,45
3595,79046,0.26421203970681606,64.0,4.0,57.0,0.0,79,46
3596,79047,0.18113882069262444,2.0,36.0,32.0,2.0,79,47
3597,79048,0.04648492403375237,91.0,49.0,55.0,4.0,79,48
3598,79049,0.602878000730076,99.0,8.0,33.0,3.0,79,49
3599,79050,0.20366741943805577,41.0,10.0,35.0,3.0,79,50
3600,79051,0.9105008148070631,71.0,27.0,57.0,2.0,79,51
3601,79052,0.9167178396219173,54.0,20.0,29.0,4.0,79,52
3602,79053,0.37359506524353914,8.0,61.0,55.0,0.0,79,53
3603,79054,0.7645416522138105,87.0,50.0,47.0,3.0,79,54
3604,79055,0.8196711826102282,42.0,69.0,36.0,2.0,79,55
3605,79056,0.40366412523119954,68.0,45.0,2.0,2.0,79,56
3606,79057,0.1754105391936659,12.0,59.0,44.0,5.0,79,57
3607,80001,0.9807428733366604,67.0,20.0,24.0,2.0,80,1
3608,80002,0.8999360369090387,18.0,30.0,1.0,4.0,80,2
3609,80003,0.18695229572974392,47.0,61.0,52.0,1.0,80,3
3610,80004,0.6684661739392042,80.0,70.0,41.0,4.0,80,4
3611,80005,0.8036705488392984,37.0,74.0,11.0,2.0,80,5
3612,80006,0.3877226719920702,16.0,28.0,19.0,5.0,80,6
3613,80007,0.6137012916039817,21.0,78.0,34.0,4.0,80,7
3614,80008,0.7532607017923534,37.0,40.0,32.0,4.0,80,8
3615,80009,0.2461839359948378,21.0,6.0,59.0,0.0,80,9
3616,80010,0.29048487886548013,91.0,8.0,3.0,2.0,80,10
3617,80011,0.8427304133329907,72.0,51.0,21.0,3.0,80,11
3618,80012,0.5565793873596534,37.0,35.0,17.0,3.0,80,12
3619,80013,0.1441319210363603,86.0,14.0,33.0,4.0,80,13
3620,80014,0.8844888752479796,3.0,77.0,25.0,1.0,80,14
3621,80015,0.5898871590791478,83.0,20.0,41.0,1.0,80,15
3622,80016,0.9937580705302118,86.0,30.0,27.0,5.0,80,16
3623,80017,0.27992563948122295,79.0,6.0,28.0,2.0,80,17
3624,80018,0.8682627316136061,61.0,64.0,15.0,3.0,80,18
3625,80019,0.8865019962834899,81.0,53.0,20.0,1.0,80,19
3626,80020,0.11461920711838292,45.0,72.0,38.0,2.0,80,20
3627,80021,0.7242636443926133,19.0,67.0,30.0,5.0,80,21
3628,80022,0.8156488938509948,16.0,57.0,25.0,2.0,80,22
3629,80023,0.0039036823926381636,66.0,10.0,44.0,4.0,80,23
3630,80024,0.10001898429208134,87.0,23.0,16.0,1.0,80,24
3631,80025,0.20921866175587567,80.0,19.0,17.0,2.0,80,25
3632,80026,0.7807389131693026,58.0,27.0,44.0,0.0,80,26
3633,80027,0.029104139646087046,20.0,36.0,7.0,4.0,80,27
3634,80028,0.017080319589920068,9.0,3.0,39.0,3.0,80,28
3635,80029,0.7999499564786987,70.0,7.0,8.0,3.0,80,29
3636,80030,0.6150756657171007,81.0,46.0,51.0,4.0,80,30
3637,80031,0.032263181173444844,25.0,69.0,12.0,4.0,80,31
3638,80032,0.5234738923590442,28.0,69.0,28.0,4.0,80,32
3639,80033,0.9292609680920849,2.0,7.0,17.0,3.0,80,33
3640,80034,0.9000000532505833,7.0,47.0,45.0,4.0,80,34
3641,80035,0.2057528118616686,36.0,58.0,35.0,1.0,80,35
3642,80036,0.15246580471107574,76.0,38.0,47.0,4.0,80,36
3643,80037,0.7273074729527956,34.0,73.0,50.0,3.0,80,37
3644,80038,0.5185699971042176,73.0,21.0,36.0,2.0,80,38
3645,80039,0.49049742035079524,74.0,52.0,29.0,4.0,80,39
3646,80040,0.07202598453214537,82.0,66.0,6.0,0.0,80,40
3647,80041,0.3393161013847654,86.0,42.0,3.0,1.0,80,41
3648,80042,0.2163114999072937,3.0,49.0,22.0,0.0,80,42
3649,80043,0.5798122395417313,67.0,0.0,50.0,1.0,80,43
3650,80044,0.16989726184257659,100.0,71.0,42.0,4.0,80,44
3651,80045,0.03553256757799206,94.0,48.0,53.0,1.0,80,45
3652,80046,0.8028443447033639,15.0,22.0,27.0,2.0,80,46
3653,80047,0.57369527257865,55.0,79.0,23.0,3.0,80,47
3654,80048,0.3389855684384301,28.0,36.0,29.0,5.0,80,48
3655,80049,0.5006669214828716,84.0,20.0,18.0,3.0,80,49
3656,80050,0.5294562305512864,38.0,75.0,19.0,1.0,80,50
3657,80051,0.9888604605121131,46.0,67.0,12.0,3.0,80,51
3658,80052,0.3099670886174406,47.0,5.0,8.0,1.0,80,52
3659,80053,0.9040694026546944,89.0,72.0,1.0,3.0,80,53
3660,80054,0.8184117565786241,49.0,69.0,7.0,1.0,80,54
3661,80055,0.6806554703810636,81.0,3.0,14.0,2.0,80,55
3662,80056,0.11454760193455893,51.0,0.0,43.0,1.0,80,56
3663,80057,0.32867025855775667,77.0,19.0,32.0,5.0,80,57
3664,80058,0.3650677741498576,3.0,66.0,18.0,1.0,80,58
3665,81001,0.07735999045515984,10.0,38.0,40.0,1.0,81,1
3666,81002,0.11298937932141606,9.0,17.0,16.0,2.0,81,2
3667,81003,0.17880818807607612,32.0,16.0,14.0,4.0,81,3
3668,81004,0.7756302846841191,30.0,0.0,15.0,2.0,81,4
3669,81005,0.19732588492314052,39.0,53.0,17.0,2.0,81,5
3670,81006,0.8596735601807547,37.0,48.0,7.0,1.0,81,6
3671,81007,0.2790915634695377,49.0,62.0,56.0,3.0,81,7
3672,81008,0.8994476448418594,35.0,42.0,58.0,4.0,81,8
3673,81009,0.18179255698427876,71.0,18.0,30.0,4.0,81,9
3674,81010,0.4806060261346764,90.0,0.0,10.0,2.0,81,10
3675,81011,0.28235926921064025,52.0,45.0,29.0,1.0,81,11
3676,81012,0.25366496440479835,9.0,50.0,60.0,0.0,81,12
3677,81013,0.41262092503503434,4.0,24.0,36.0,2.0,81,13
3678,81014,0.5178021816535259,25.0,39.0,28.0,0.0,81,14
3679,81015,0.36475341428844676,32.0,14.0,39.0,2.0,81,15
3680,81016,0.5474421999269463,21.0,33.0,53.0,3.0,81,16
3681,81017,0.9008817329728459,7.0,66.0,51.0,4.0,81,17
3682,81018,0.5008902623376803,51.0,50.0,30.0,1.0,81,18
3683,81019,0.4743470716760454,62.0,14.0,34.0,3.0,81,19
3684,81020,0.547921464360228,79.0,14.0,53.0,2.0,81,20
3685,81021,0.06708561213175945,84.0,72.0,47.0,3.0,81,21
3686,81022,0.038044780415351864,96.0,25.0,50.0,5.0,81,22
3687,81023,0.6765395603631539,71.0,32.0,19.0,2.0,81,23
3688,81024,0.04337355130082832,61.0,25.0,49.0,5.0,81,24
3689,81025,0.20301729949924374,45.0,40.0,5.0,5.0,81,25
3690,81026,0.45035469225329894,16.0,44.0,2.0,1.0,81,26
3691,81027,0.4988166341115561,28.0,55.0,11.0,1.0,81,27
3692,81028,0.7035033431473326,87.0,46.0,1.0,4.0,81,28
3693,81029,0.9768343371289907,52.0,13.0,3.0,3.0,81,29
3694,81030,0.7495601437292029,9.0,77.0,52.0,1.0,81,30
3695,81031,0.2179228458059923,86.0,35.0,4.0,3.0,81,31
3696,81032,0.6707332820320224,17.0,41.0,5.0,4.0,81,32
3697,81033,0.9546887634702774,3.0,12.0,40.0,3.0,81,33
3698,81034,0.7538653741170127,1.0,76.0,44.0,2.0,81,34
3699,81035,0.2560314107849173,40.0,31.0,35.0,1.0,81,35
3700,81036,0.3188006976014802,46.0,76.0,45.0,5.0,81,36
3701,81037,0.8900119130197248,1.0,25.0,47.0,3.0,81,37
3702,81038,0.8569902673564762,66.0,40.0,18.0,3.0,81,38
3703,81039,0.9842677660850594,61.0,45.0,41.0,2.0,81,39
3704,81040,0.866391882377929,55.0,12.0,50.0,4.0,81,40
3705,81041,0.12843420569305009,62.0,47.0,49.0,4.0,81,41
3706,81042,0.1874558605595582,21.0,64.0,35.0,3.0,81,42
3707,81043,0.7980933399938327,89.0,56.0,37.0,3.0,81,43
3708,81044,0.35329747291035996,2.0,41.0,59.0,2.0,81,44
3709,81045,0.45783594460391064,30.0,63.0,5.0,2.0,81,45
3710,81046,0.6378092603938511,97.0,7.0,18.0,5.0,81,46
3711,81047,0.5227461424358639,66.0,64.0,44.0,5.0,81,47
3712,81048,0.31286413258994217,11.0,68.0,14.0,1.0,81,48
3713,81049,0.1015885438693318,87.0,48.0,29.0,4.0,81,49
3714,81050,0.2067754903805652,41.0,75.0,51.0,3.0,81,50
3715,81051,0.712689270904429,73.0,65.0,42.0,2.0,81,51
3716,81052,0.8107386588298063,45.0,43.0,38.0,5.0,81,52
3717,81053,0.5261907783133052,51.0,44.0,44.0,4.0,81,53
3718,81054,0.13051744272086208,11.0,21.0,22.0,2.0,81,54
3719,81055,0.915289126569811,22.0,79.0,35.0,3.0,81,55
3720,81056,0.5686401252849388,1.0,48.0,48.0,0.0,81,56
3721,81057,0.877760296346525,12.0,54.0,47.0,4.0,81,57
3722,81058,0.7680351879517734,77.0,68.0,36.0,3.0,81,58
3723,82001,0.7984702757121227,66.0,51.0,56.0,4.0,82,1
3724,82002,0.7908116358749224,96.0,55.0,20.0,1.0,82,2
3725,82003,0.32719362175912003,59.0,66.0,23.0,1.0,82,3
3726,82004,0.5594463297730817,42.0,63.0,34.0,2.0,82,4
3727,82005,0.9301032796530994,29.0,55.0,38.0,2.0,82,5
3728,82006,0.998710782241076,44.0,21.0,18.0,3.0,82,6
3729,82007,0.045957042050288166,63.0,41.0,25.0,3.0,82,7
3730,82008,0.3523471258446008,29.0,70.0,19.0,4.0,82,8
3731,82009,0.8328566476482758,70.0,6.0,4.0,4.0,82,9
3732,82010,0.7148934105544477,32.0,73.0,6.0,5.0,82,10
3733,82011,0.955554771385415,97.0,36.0,35.0,2.0,82,11
3734,82012,0.429930928367972,100.0,7.0,7.0,4.0,82,12
3735,82013,0.09000844294759225,83.0,38.0,21.0,3.0,82,13
3736,82014,0.7769752390615517,59.0,13.0,57.0,3.0,82,14
3737,82015,0.15919980349902363,13.0,67.0,6.0,2.0,82,15
3738,82016,0.8036390620669176,29.0,55.0,44.0,5.0,82,16
3739,82017,0.901180831575479,33.0,8.0,9.0,4.0,82,17
3740,82018,0.7010952830668946,65.0,51.0,33.0,0.0,82,18
3741,82019,0.9580895587198346,68.0,4.0,2.0,5.0,82,19
3742,82020,0.772990349008342,79.0,0.0,50.0,4.0,82,20
3743,82021,0.48932448579629517,53.0,34.0,42.0,1.0,82,21
3744,82022,0.7566792189090484,59.0,48.0,3.0,4.0,82,22
3745,82023,0.8952363740447843,36.0,51.0,44.0,1.0,82,23
3746,82024,0.7770718026224672,21.0,30.0,40.0,3.0,82,24
3747,82025,0.8084169338526861,52.0,14.0,55.0,2.0,82,25
3748,82026,0.42882274993442837,13.0,75.0,6.0,3.0,82,26
3749,82027,0.7994475073511563,86.0,64.0,54.0,5.0,82,27
3750,82028,0.5223261336535021,61.0,4.0,41.0,1.0,82,28
3751,82029,0.990591363821204,54.0,30.0,58.0,2.0,82,29
3752,82030,0.2144636931920968,96.0,52.0,27.0,2.0,82,30
3753,82031,0.8610259602635261,35.0,37.0,48.0,2.0,82,31
3754,82032,0.899580074283702,82.0,45.0,29.0,1.0,82,32
3755,82033,0.17613436362277435,87.0,73.0,48.0,2.0,82,33
3756,82034,0.8410561271101334,3.0,8.0,20.0,2.0,82,34
3757,82035,0.6670178378739937,76.0,42.0,48.0,4.0,82,35
3758,82036,0.26885913548883955,2.0,2.0,28.0,2.0,82,36
3759,82037,0.23914967196879722,55.0,17.0,4.0,2.0,82,37
3760,82038,0.43405385436545474,70.0,69.0,46.0,2.0,82,38
3761,82039,0.9388318322076886,49.0,76.0,47.0,1.0,82,39
3762,82040,0.05591868347917883,67.0,71.0,3.0,1.0,82,40
3763,82041,0.4756018073024545,18.0,73.0,22.0,5.0,82,41
3764,82042,0.927975408966163,62.0,10.0,32.0,0.0,82,42
3765,82043,0.0023796062807345253,7.0,12.0,56.0,2.0,82,43
3766,82044,0.8944062832470566,80.0,53.0,49.0,2.0,82,44
3767,82045,0.14383697270467877,78.0,71.0,43.0,1.0,82,45
3768,82046,0.9478617490208044,11.0,38.0,27.0,1.0,82,46
3769,82047,0.9286994636925855,8.0,40.0,11.0,4.0,82,47
3770,82048,0.5168332490539478,24.0,62.0,11.0,0.0,82,48
3771,82049,0.6797000975591253,24.0,65.0,33.0,4.0,82,49
3772,82050,0.15944898921816164,75.0,12.0,35.0,4.0,82,50
3773,82051,0.35583807137469803,40.0,56.0,40.0,1.0,82,51
3774,82052,0.6355470038997282,28.0,33.0,11.0,3.0,82,52
3775,82053,0.5453311295419716,61.0,69.0,57.0,4.0,82,53
3776,82054,0.1424836043762907,11.0,23.0,14.0,2.0,82,54
3777,82055,0.015566275672490804,56.0,63.0,21.0,4.0,82,55
3778,82056,0.984422942093374,30.0,32.0,47.0,2.0,82,56
3779,82057,0.10952520739371707,20.0,38.0,31.0,4.0,82,57
3780,82058,0.9750949312000172,55.0,36.0,44.0,4.0,82,58
3781,82059,0.03325677448446496,88.0,76.0,48.0,3.0,82,59
3782,82060,0.41558918155673663,4.0,6.0,28.0,0.0,82,60
3783,82061,0.11938841515855336,87.0,6.0,24.0,5.0,82,61
3784,82062,0.9882702219034587,12.0,32.0,47.0,4.0,82,62
3785,82063,0.2609690223882408,51.0,32.0,30.0,4.0,82,63
3786,82064,0.5171811752196465,15.0,18.0,32.0,2.0,82,64
3787,83001,0.5576081870724542,45.0,41.0,1.0,1.0,83,1
3788,83002,0.7250108439135952,84.0,70.0,32.0,0.0,83,2
3789,83003,0.23973387142229208,85.0,53.0,49.0,1.0,83,3
3790,83004,0.8662878217378209,3.0,20.0,42.0,1.0,83,4
3791,83005,0.7950235550670326,73.0,31.0,13.0,1.0,83,5
3792,83006,0.4074425059442748,39.0,77.0,16.0,2.0,83,6
3793,83007,0.3837613421091457,98.0,48.0,48.0,3.0,83,7
3794,83008,0.45263163612863333,41.0,73.0,43.0,5.0,83,8
3795,83009,0.9476639689476972,50.0,52.0,41.0,4.0,83,9
3796,83010,0.8985508007256556,59.0,19.0,39.0,1.0,83,10
3797,83011,0.19533147747758994,33.0,17.0,56.0,4.0,83,11
3798,83012,0.36479034599280724,2.0,41.0,31.0,3.0,83,12
3799,83013,0.6139172818650357,96.0,66.0,50.0,2.0,83,13
